block_number,transaction_index,log_index,address,block_hash,transaction_hash,contract_address,event_name,event_hash,arg__current,arg__roundId,arg__updatedAt
14767284,134,256,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xdd52758652d42f249addbac5d3367bb96115f6bf09da54a2557fb053eef01669,0x9bf5c69e4ad06414e9b91abc5198d58fe3e65db38bc5a8e671804fb3068a68dc,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22614355000,617,1652443802
14767288,161,238,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x27822b1e69d0aa6e3c6019fd101d64fe54ea64e024fb8ab94b4263edcbb2add3,0xce717897e4f7121466d79ba9533868ada30660751b427f3475f89a173ac97f92,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,110283258858,618,1652443863
14767296,127,233,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x2aed5ea8d217cbc80b492e263e4a0aa93b7dc9a76952bee3c6ac389cadc9fe93,0xca7afe938999b60dcc12b89a6396ac35b05de29c911bf8c9768d062427a26901,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,21441232000,619,1652443940
14767299,81,200,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xc1bbe2739a7ce0218ac85fb19b45fccb69f9f747cd6dd793046d23c7ab7279c9,0x664f88662bc452fac570b294944a785c39e5da77443846d8b15adea5599ad3f5,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,108001028581,620,1652443989
14767309,149,268,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xa4fe9cf7a2291004ef45b7caed621119a79cbbc1741bcd639e1b7521d275c189,0x831d96dfc76bda353def1954fcfba21d4ff335adabda7f2e4013468606900cd4,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,111296446782,621,1652444091
14767318,77,163,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x469eab2105421b0b799814908eeb5cf33a01a0d82ec2b51c20cf890077320710,0x4f21a7126f8d385db990b2fd791028a42dd6c9b053805c135a1cc4bb53551a39,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22195273000,622,1652444186
14767320,346,223,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x665c179f75ea5fdecd63370ab2402234229861dc15485540a0c010c418b7d318,0x1ae1c5f20278d9c7effa6bec431bdcaf724e77a10f59e34163ccecc2015a5d1e,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,21666498000,623,1652444230
14767326,51,64,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xf831ce11866f78784be488ec983ef20487ecd08542cd9702542deeb403655c5a,0x4d2fd94e88f0ed2e98c3fc569c34efe73bfccd2a78b13a203bbcd3eb4ab41f4b,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,111785552706,624,1652444331
14767329,294,394,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x881d15f42c91214b94702dc63a4ad8212655ee48dd8165ef36ceb342d5850686,0x765113e7bfe0f4d7f604bda54e3ef67557b68ec9729118ce6ffc5483e5f7f6c8,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,21633081000,625,1652444358
14767332,113,137,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x34dd68a51bb8a79a576f25e0c726400f177694d784782677d23cce4d9804aaed,0xf5fb563dd76e49f01d60cbd826b48740ed25e4421d9eedfaf050acebf4ae6342,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22318401000,626,1652444405
14767338,273,358,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x3cf47521f55c32e8fa00939ee6adf6f514e457610e1187498a47a605b766a66d,0x0c0f15732b8168d491c37ef475b18920b469eb1d5ba56890f52401d51547c7af,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,116303868738,627,1652444445
14767339,120,312,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x02afff11a5118dc0f487afa664bed766aa5145bffd3c5da9061f4f9c9527507b,0x7f7015714ea274e1501e298ef8267aaf5e1aba3aab931fd860245c08287152e3,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,116303868738,628,1652444477
14767341,98,134,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x58c20f326fce194a25740df7c9f362e1129b466784a4d208ef59b3b5cbdc6022,0xf04256b4d6e35031fd0892dfee80826286f1544078fbd378fbb302c161ff483a,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22674151000,629,1652444505
14767353,69,131,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x649e6b979675e7a1e6eb742441d84b3975fd58fa917d31b7e7f11868bd8415cc,0x348da59e4748dfa77c127d418262ef678e5ba87a76a552eef071706a07a1792c,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,118436673745,630,1652444622
14767363,50,390,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x461b04b0851ba00b9fdb35a62d49c2ea239b1f09d2ca74b0505c05437a6f9b8a,0x7c9a2b57bd9b51f9888cea55d881e0ba0aeb5c7f892ce78a6ee42032fff62d01,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22384589000,631,1652444691
14767367,75,48,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x57949e98b9daf48d9a25243e0a0a489cbf6aa61abdf86ead6052147e3eb01307,0xdc01f6fb88437b6c73c7e41a3a0b23f63d804ae09b0c8db1f07995a0a3043fe1,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,120059911459,632,1652444789
14767369,115,161,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x21629d886638fc5ab2d6f34e1aca0091314ebdbd237d478e1e3afe2e347f71fd,0x27909c38e1c18d4847c07d88c815b009b61cfca445d420ab21c17727c17c4869,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22812729000,633,1652444795
14767382,62,145,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x55a661c5d4cf8f29481427799dd0b9b438a6550b6b76c99e8cc815eaa0468fcd,0x2a444dc26ba3d41b9dcf14438ff35f6d92e50fcb9f9bcfeb78219011fad41c69,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24238962000,634,1652444955
14767394,276,405,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xcb3484065b6514b0009b25f3f7ddffe9814f336a6f3304f862323a6bfd8bd83f,0x6a8bb32272fc3e11dac78c5e7c60f26c2cd0492b78c67b0ea3f78f7380a5b404,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,25038338000,635,1652445118
14767395,44,69,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x03163dad2e5b3185e4c8c6227c75ca2202eaf3ca3b1c4d05bfe1e052c1241d38,0xf063ec568bcce71eab9b0a60524b8ec0a65f8d2e404bebdfb10fc769df682687,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,120785126888,636,1652445171
14767400,330,395,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x5492a0116c2d9bb8411fe959b586d18e83496794ce050f8cd0453b9d73958599,0x645b496cc55ae7ef743fac64056c629ab86971bb491807cf96a3144799590bb3,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24185841000,637,1652445205
14767408,369,447,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x050bab0434b0932631b0f57d11699a7ee3daac3d15955f65071e21b232615867,0x2008ef9b28a19223c3037a7bb3f1511b9d55a6fc549ee17cfcb6ca0022239126,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24728610000,638,1652445289
14767409,113,220,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xbbf9e6315da36753ae96a7184e82da8905eada5ebabe3de2fc80f783c6942c3c,0x3ab2f8ddb88cfe0753f94afe38105401eae828c4b68d4e47b52f8802e0149c0f,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,109025999953,639,1652445335
14767424,27,32,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xbb2058774922d2fdde101a27c2f4e0e887b91ed173e1eedc5a2104da9b3f5679,0x496a474e73710a4d2a88969187fbef73c9bea591473472d882d8836acdbb19c1,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,114289483106,640,1652445526
14767428,24,53,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x6543813dbc71a0e91f82985f8c217ccf14d284f572131beeb3144cf46866e002,0x8508be2b9e43309eb94521749060331b7c805c586955b2bf8a1a96648ae88fd9,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,22853292000,641,1652445590
14767437,186,291,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x800edb1fb200d9c6264a3f76cf7fa909ed5d3f62d27bfe99433c6f78fb6e4ff7,0x3456c00fa3f5d162d37b48b4e71c198a8277711964cd780f3bc62eeac542d9a8,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,114259186448,642,1652445704
14767440,40,36,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x6025cfda813f368a0c3b0bc1d4c65a0390187a87ff21dbb0a062ff4034520db1,0x37b58af98947e7ca369c8d0447b2c91c05cf91c7417a7a78b1bdc4fd459b819c,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24028151000,643,1652445772
14767443,184,216,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x04f8f927e394d843c748814d7f12df9450985870386e3e70c44cdba2f02efc43,0xa491ba56e497c2f85b0731aef04af682e303112de4e1b2ca9e1365867030475b,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,113536786961,644,1652445831
14767451,60,176,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x4177949336d45eff4764632c404fc6a1f69ea6fe298dfb45f23dc595acb78caf,0x8d5cd21876bb198de68abc600664c9dbb5a8edc387bc27ffa663a6245f7dcb78,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23904433000,645,1652445976
14767459,170,287,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x3fb44218fcb9eb3796e54152fa7d1ca4c51d68ef13082f49034317a070ab2cd3,0x69a00874eca6dcb5dcee95862011b17ebc50be653842b52abc4fc8f45249a5e0,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,109053731682,646,1652446043
14767477,90,169,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x466569ff67e41e77127159cfb5642aa709f9dab993a00cff61762f1661e38908,0x5b9352d544ce11403effd7fd0c3766665c5368e4af196fb6cf66f440cedadffb,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,104868594391,647,1652446217
14767486,29,45,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x9d6ae889d8a58e0db964d224dfb7d0307cbeecb67549e34a5ab159e5dcc4e2cc,0x6a458d8a0e86b183958e7fed548bc69fced3f7bbf0096a284c3c5dfb8c21b22c,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,97144944241,648,1652446281
14767493,162,300,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x4dcf502aefe58e2a8dc41fa3ccdb7434681a62362f62da406c63bcb9ba1eecf7,0x0a0b7fab7671358c435e58381cfe5e1085899ab4500f469b11f3a57cfc667d0e,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,102844462567,649,1652446337
14767496,70,92,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xbf300ca84cdcf32b547c1b951a5d6666ec2d2873bbba3acc7af9bfe0d73814bc,0x91639756d7f4b863a936840662550f7f380c33953a7b02a712b6a8e86d64042b,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23700876000,650,1652446391
14767500,108,134,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x8a23491c88ee4e077ae6c66c40a843ec3653a87a0e96089a4b352b7de8de753c,0x1262a000436f70d8646caa9e8d7939bc38c9a07d3f49f9d6f2df12c413069d38,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,105368292001,651,1652446464
14767513,237,360,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x8bc7ba29275096a27dcc53cbd1c601a538344335cbebcd69f9da2ba728783f3c,0x222dd9000bb599f0c962c44b0b25ce4b9f8aca412b60f3bc5ce961c4c545fe9a,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24840375000,652,1652446638
14767515,273,318,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xff8f276a4b057dbc47c3dbb373b9a628261c763cb7f043e96ddfd3d283096516,0x786a9469dc5465c84a2a1f006074e4e204aa175766d32168ad1d3f7b58a6c938,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,109731405836,653,1652446675
14767518,278,267,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x8d4210a316db445921b4a9b4c1b18cb9f17ad1b043405e9d605a7ce19cb65d67,0x9ea3f4b45af129cf01ee17a1d3c16377c2dc4575caece562cd8470540d9650c6,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,25278133000,654,1652446793
14767524,359,408,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xd9be811671a48a32d8b2f0c60d337378456ca546bb2c2b19ce53f764f160104a,0x0f97c73b80b67a8bd64dc3ac129ff0a516531a452c1f162fb18751c0f5ecbf97,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24713829000,655,1652446879
14767525,78,130,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x6b6ecdb849a96377dda9073af43426281f5c2ff3920d57bc5eddd0f7cd778752,0x5c9d63c4cd81226646f9ab404048ebec448bfbef1ae81767fd5b1f1a6db8ea4a,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,110418959190,656,1652446933
14767527,187,252,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xa0af1e243f868008064d715ac406b210a60cf2516ee3f9dfa6390ab35ac8935a,0xb6d0ba56664dd8a41c0ecc0aa808852b98b65219ce3c4821ae8c220087b51159,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,25266459000,657,1652446957
14767533,111,164,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xae4f7f59331ba592af632a61527326bedd3f75a39044fb3738527f1d98dd7061,0xfbe16f04f2ca9dc8d2d0814b06fddd22f40377b26f2574c55d49f95e35ab9a4f,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,99378647733,658,1652447061
14767538,288,287,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x17e68ba85764ec400af952a55edcd21be8d0fb79d27413445199f66c39c7fd48,0xee5c18262a46b39f78513f947fdb769a4d71a1733d1abcbf530a5247bab37825,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,94431995782,659,1652447126
14767542,50,62,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x0ec152dff4d2dfb59f516da4f32f22e24d036762f33323e9539f5c529f666790,0x32dab1e2bfed3320ce74a9a76c9df18e6c5e41ac281cc52442b9da50d370e16e,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,89895687080,660,1652447170
14767553,115,130,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x95bd6589c8454d3039e86b44d5c8cc1669017b710ecab329081818bca4688272,0x41019e69c58820b6ad26c11b5861693f49098a103ceaad5bac937af7a3770e6f,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,87386433256,661,1652447289
14767555,107,116,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x782bd174decc64c3002328ddbcb582532ad43cd4ddda24896fc87677e9513481,0x2ff94475e7642338c4ff5811717f139f81a440daebd84023b7d2a783c4dfc7e6,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24668857000,662,1652447341
14767565,295,336,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x9a8b46333829885e07b8874b673e35a44aef412daed1257c838db15cac35924b,0x5721d41ee030e5164c3fd994c3da6f14c64eb461e03a7725135d285d11a36bd6,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,80812316254,663,1652447479
14767577,66,177,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x174c4c85d3280fb5522050f6f6a5da9ca2085acd33da17a69efd23d4663d726a,0x1327373b6badd01453b81b514edce5f3a2155604784bef7f51be7b01a62ef065,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24635310000,664,1652447626
14767582,19,72,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x08cf0257b2471a566b1ab4ee8f4a4b7aaec5ce0dddfa14009b015259f4379a9c,0xa7640ee9d282ea3f2da58f40101c4cea2c8a65b5c5f3b15712b134e83ee12bbc,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,82583084311,665,1652447690
14767588,146,215,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xa286f949f3b218b1f07ebbcd4d2045bafe35b8047b280de36854e0926881ad0e,0x4e1209a8d586a64823856c56d1da0365f17ac6076c9cf82e5841c39eda9afb97,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24478017000,666,1652447752
14767591,167,256,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xbe3e18169d2e7c76a5d4fcc5516603e78480d80e8f642eafadd5e64dfbc55c74,0xe5e749a041056afeb90b5f53d4e4231599661cf47356fa03c12814a05047df63,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23662459000,667,1652447779
14767593,259,398,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x0c36b75ebfdba1763d1e1c510bcc3ef4c33e403772992e1966af0f2a883c8c0c,0x0e5d0466cfb370770ef75d90d404ce5725a5e34c6ff0a903cd468294afd18266,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,86501393182,668,1652447809
14767597,48,71,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x9a25be8d7dc96e5711c28d036bafe99abaa22b6415ace82b5f82db8ebc2862c5,0x292e7dc9b4aaa579386c9d5f66f59b4a3849880240c3622e0cf8dfe93773bc10,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23473882000,669,1652447924
14767601,86,147,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x01ed542921bb3424b2dba27cf849fa770b2497605086c0068971a828a36c60d2,0x76dc5e3224772871b4a6c98fc08cd7706deda61126083cd2732fbae7b6c093a9,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,82615817347,670,1652447982
14767606,139,164,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x7075a1e29ea9456a1b84b4e990422ccceb1b289fe38f23d0f40f2cff5247d2c6,0xfc4126c5ad3baa620b27356331b5836879fecce3bce52d1ea8fa1c41251f3987,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23300338000,671,1652448045
14767612,44,106,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x5f19eb8e5417b4fd5f8cab03d64d35d53fafac6f36d9537b98a7ae97fd954d99,0x616f42d438be378cd82258eaa37e425b3019e937452e1dab0d90a15e32d79b4e,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,74557937135,672,1652448168
14767616,103,110,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x971171e1fd423bfdc7866dddf9516d0d794dbadafde9a52136eb1f20b2eae5cf,0x200b53d43b0934e17b65f6a2c9ae7f359d038d78970434084b91892d2f28bd1e,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,79951677035,673,1652448220
14767621,283,343,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x59aad0261d961834da339c510429e89981d62a79d7ebc6ab2ff03d189ef55d37,0xe07cb8af04895ba162ba9d4355083fe92b6a566d4001df4082a41544ca98d9c4,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,23848187000,674,1652448285
14767632,83,162,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xbd5667b3df73f243c4bea3c1b0e48cb60a1a615b61d0bb4a92f5a75e541f2ea7,0x949805a07094d8c40f16df26b983d8355cdb2656826ae2a8404d69fa368a7064,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,24655908000,675,1652448408
14767639,72,98,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x6f3606f651355df648f346d71d2d1caa26feaef66cf760bb6b0170b177e556af,0xf7185d9a1c53a2d1b088647202deba0d8c29cef5005865efdb369c2ebb27416d,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,80741911526,676,1652448471
14767653,165,193,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x172b34272675b70a4b62697cdd7866a5fb5ab92c98389a869fd876f2687a8c66,0x0d4fc458e8e66aecb8e3d4d7e60bfd0f3cc8fa1c1c27f77179301d37a1514fc0,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,25468254000,677,1652448646
14767656,111,187,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x1b5c55117575bd5a87ce946dc216c040301b06dc96814c97f2b8bf1ff61e6e60,0xac401510359a105a36cdd556645279570f53baffd5864294bc1cd7b7932a4051,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,78138689069,678,1652448713
14767660,180,210,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0x1c7b86efe04c034dc2d8869f327eb3577141b135000eaa5f5758b15c4f0f24f4,0x6bc2e3e76d50dbccdbf87d88fb1b94b5979267c4fc67847f5009fc505bca0174,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,81667802256,679,1652448755
14767664,323,474,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,0xa3609696c312621be7968d899c278be9a7820a778e1ec28d08c79bf92b5a13e1,0xfc617c1e3a450064ea4b12d179923a3ad44f7f2c04c9d90ef6860b66198824d2,0x0ce3c18f9728b85742a527c1bd3493daa599c18e,AnswerUpdated,0x0559884fd3a460db3073b7fc896cc77986f16e378210ded43186175bf646fc5f,25351339000,680,1652448805
